user_id,signup_date,country,signup_channel
USR_006130,2025-07-23,JP,Web Referral
USR_006131,2025-01-11,JP,Organic App Store Search
USR_006132,2025-05-26,UK,Apple Search Ads
USR_006133,2025-03-26,UK,Organic App Store Search
USR_006134,2025-04-10,UK,Social Media Campaign
USR_006135,2025-04-14,US,Organic App Store Search
USR_006136,2025-02-15,UK,Social Media Campaign
USR_006137,2025-02-13,US,Organic App Store Search
USR_006138,2025-06-30,FR,Organic App Store Search
USR_006139,2025-07-06,UK,Organic App Store Search
USR_006140,2025-04-24,DE,Social Media Campaign
USR_006141,2025-09-12,UK,Organic App Store Search
USR_006142,2025-01-30,AU,Organic App Store Search
USR_006143,2025-09-21,US,Apple Search Ads
USR_006144,2025-04-08,CA,Apple Search Ads
USR_006145,2025-04-25,UK,Apple Search Ads
USR_006146,2025-09-18,US,Organic App Store Search
USR_006147,2025-07-26,FR,Organic App Store Search
USR_006148,2025-07-30,US,Apple Search Ads
USR_006149,2025-08-03,UK,Organic App Store Search
USR_006150,2025-02-09,US,Web Referral
USR_006151,2025-01-26,FR,Apple Search Ads
USR_006152,2025-01-27,US,Organic App Store Search
USR_006153,2025-07-09,CA,Organic App Store Search
USR_006154,2025-03-24,US,Organic App Store Search
USR_006155,2025-06-19,US,Apple Search Ads
USR_006156,2025-06-16,FR,Organic App Store Search
USR_006157,2025-07-07,US,Social Media Campaign
USR_006158,2025-06-18,CA,Organic App Store Search
USR_006159,2025-08-17,US,Organic App Store Search
USR_006160,2025-04-07,US,Organic App Store Search
USR_006161,2025-01-16,UK,Apple Search Ads
USR_006162,2025-05-15,UK,Organic App Store Search
USR_006163,2025-01-26,CA,Organic App Store Search
USR_006164,2025-01-12,CA,Apple Search Ads
USR_006165,2025-03-13,US,Organic App Store Search
USR_006166,2025-05-13,US,Apple Search Ads
USR_006167,2025-04-16,US,Apple Search Ads
USR_006168,2025-08-08,DE,Web Referral
USR_006169,2025-06-26,DE,Apple Search Ads
USR_006170,2025-05-13,US,Apple Search Ads
USR_006171,2025-01-22,US,Organic App Store Search
USR_006172,2025-09-26,US,Organic App Store Search
USR_006173,2025-06-10,JP,Organic App Store Search
USR_006174,2025-04-17,DE,Apple Search Ads
USR_006175,2025-08-23,US,Organic App Store Search
USR_006176,2025-01-18,UK,Apple Search Ads
USR_006177,2025-08-30,US,Organic App Store Search
USR_006178,2025-04-27,UK,Apple Search Ads
USR_006179,2025-05-24,AU,Organic App Store Search
USR_006180,2025-07-24,US,Organic App Store Search
USR_006181,2025-02-08,FR,Web Referral
USR_006182,2025-06-03,UK,Apple Search Ads
USR_006183,2025-06-25,US,Organic App Store Search
USR_006184,2025-08-29,CA,Apple Search Ads
USR_006185,2025-05-14,UK,Organic App Store Search
USR_006186,2025-02-15,FR,Social Media Campaign
USR_006187,2025-02-19,US,Social Media Campaign
USR_006188,2025-06-15,US,Organic App Store Search
USR_006189,2025-04-16,CA,Social Media Campaign
USR_006190,2025-08-04,UK,Organic App Store Search
USR_006191,2025-05-26,US,Social Media Campaign
USR_006192,2025-03-13,JP,Organic App Store Search
USR_006193,2025-09-04,US,Organic App Store Search
USR_006194,2025-07-05,US,Social Media Campaign
USR_006195,2025-03-11,FR,Organic App Store Search
USR_006196,2025-05-30,US,Web Referral
USR_006197,2025-09-03,US,Organic App Store Search
USR_006198,2025-09-19,UK,Organic App Store Search
USR_006199,2025-01-26,US,Apple Search Ads
USR_006200,2025-05-20,JP,Organic App Store Search
USR_006201,2025-04-09,UK,Organic App Store Search
USR_006202,2025-02-20,UK,Organic App Store Search
USR_006203,2025-05-31,US,Web Referral
USR_006204,2025-04-14,US,Social Media Campaign
USR_006205,2025-03-30,CA,Organic App Store Search
USR_006206,2025-05-21,UK,Organic App Store Search
USR_006207,2025-08-01,DE,Organic App Store Search
USR_006208,2025-08-21,US,Apple Search Ads
USR_006209,2025-07-02,CA,Web Referral
USR_006210,2025-09-08,US,Apple Search Ads
USR_006211,2025-01-09,UK,Organic App Store Search
USR_006212,2025-03-20,CA,Apple Search Ads
USR_006213,2025-02-21,US,Web Referral
USR_006214,2025-09-26,UK,Apple Search Ads
USR_006215,2025-08-14,US,Web Referral
USR_006216,2025-02-20,UK,Organic App Store Search
USR_006217,2025-07-05,CA,Apple Search Ads
USR_006218,2025-02-03,US,Apple Search Ads
USR_006219,2025-08-18,FR,Apple Search Ads
USR_006220,2025-05-11,UK,Apple Search Ads
USR_006221,2025-04-30,FR,Organic App Store Search
USR_006222,2025-09-04,US,Organic App Store Search
USR_006223,2025-07-11,FR,Web Referral
USR_006224,2025-07-29,US,Organic App Store Search
USR_006225,2025-04-13,UK,Web Referral
USR_006226,2025-05-13,FR,Apple Search Ads
USR_006227,2025-05-19,US,Organic App Store Search
USR_006228,2025-05-01,US,Web Referral
USR_006229,2025-04-04,DE,Social Media Campaign
USR_006230,2025-05-09,UK,Organic App Store Search
USR_006231,2025-04-01,UK,Organic App Store Search
USR_006232,2025-04-02,US,Social Media Campaign
USR_006233,2025-03-04,CA,Social Media Campaign
USR_006234,2025-01-29,US,Social Media Campaign
USR_006235,2025-07-29,FR,Apple Search Ads
USR_006236,2025-01-12,CA,Organic App Store Search
USR_006237,2025-05-10,AU,Social Media Campaign
USR_006238,2025-06-22,US,Organic App Store Search
USR_006239,2025-07-27,FR,Organic App Store Search
USR_006240,2025-01-24,UK,Organic App Store Search
USR_006241,2025-04-09,FR,Organic App Store Search
USR_006242,2025-05-19,US,Apple Search Ads
USR_006243,2025-06-23,DE,Organic App Store Search
USR_006244,2025-01-29,UK,Organic App Store Search
USR_006245,2025-05-23,US,Organic App Store Search
USR_006246,2025-02-11,US,Apple Search Ads
USR_006247,2025-07-27,US,Organic App Store Search
USR_006248,2025-07-11,US,Organic App Store Search
USR_006249,2025-06-09,US,Social Media Campaign
USR_006250,2025-03-05,UK,Organic App Store Search
USR_006251,2025-08-31,CA,Organic App Store Search
USR_006252,2025-09-15,UK,Web Referral
USR_006253,2025-06-01,US,Organic App Store Search
USR_006254,2025-08-03,DE,Organic App Store Search
USR_006255,2025-06-15,FR,Apple Search Ads
USR_006256,2025-01-31,US,Social Media Campaign
USR_006257,2025-08-20,US,Social Media Campaign
USR_006258,2025-01-29,UK,Organic App Store Search
USR_006259,2025-07-14,AU,Apple Search Ads
USR_006260,2025-09-13,CA,Apple Search Ads
USR_006261,2025-03-28,CA,Organic App Store Search
USR_006262,2025-05-29,US,Organic App Store Search
USR_006263,2025-09-06,DE,Apple Search Ads
USR_006264,2025-07-17,US,Organic App Store Search
USR_006265,2025-02-13,US,Organic App Store Search
USR_006266,2025-01-28,US,Organic App Store Search
USR_006267,2025-01-17,US,Organic App Store Search
USR_006268,2025-05-07,CA,Organic App Store Search
USR_006269,2025-06-17,CA,Organic App Store Search
USR_006270,2025-09-01,JP,Organic App Store Search
USR_006271,2025-03-17,US,Web Referral
USR_006272,2025-08-19,JP,Organic App Store Search
USR_006273,2025-07-23,CA,Organic App Store Search
USR_006274,2025-09-05,UK,Web Referral
USR_006275,2025-08-02,FR,Social Media Campaign
USR_006276,2025-08-03,CA,Organic App Store Search
USR_006277,2025-06-07,US,Organic App Store Search
USR_006278,2025-03-10,FR,Apple Search Ads
USR_006279,2025-03-26,CA,Web Referral
USR_006280,2025-09-24,CA,Organic App Store Search
USR_006281,2025-03-10,FR,Organic App Store Search
USR_006282,2025-04-09,US,Social Media Campaign
USR_006283,2025-08-04,CA,Organic App Store Search
USR_006284,2025-06-10,AU,Apple Search Ads
USR_006285,2025-04-04,UK,Apple Search Ads
USR_006286,2025-06-23,US,Organic App Store Search
USR_006287,2025-06-14,DE,Organic App Store Search
USR_006288,2025-04-25,US,Apple Search Ads
USR_006289,2025-08-08,AU,Apple Search Ads
USR_006290,2025-01-31,FR,Social Media Campaign
USR_006291,2025-01-11,US,Social Media Campaign
USR_006292,2025-05-10,US,Organic App Store Search
USR_006293,2025-04-15,US,Apple Search Ads
USR_006294,2025-01-27,UK,Organic App Store Search
USR_006295,2025-08-15,FR,Apple Search Ads
USR_006296,2025-01-02,UK,Organic App Store Search
USR_006297,2025-04-11,US,Apple Search Ads
USR_006298,2025-01-21,CA,Apple Search Ads
USR_006299,2025-02-27,AU,Apple Search Ads
USR_006300,2025-06-29,US,Social Media Campaign
USR_006301,2025-01-20,AU,Organic App Store Search
USR_006302,2025-09-12,US,Organic App Store Search
USR_006303,2025-02-07,DE,Organic App Store Search
USR_006304,2025-05-28,US,Web Referral
USR_006305,2025-01-25,US,Organic App Store Search
USR_006306,2025-05-01,FR,Organic App Store Search
USR_006307,2025-01-26,UK,Web Referral
USR_006308,2025-06-18,US,Social Media Campaign
USR_006309,2025-08-13,FR,Social Media Campaign
USR_006310,2025-01-01,CA,Organic App Store Search
USR_006311,2025-09-18,US,Social Media Campaign
USR_006312,2025-01-13,CA,Apple Search Ads
USR_006313,2025-02-17,FR,Apple Search Ads
USR_006314,2025-04-04,CA,Organic App Store Search
USR_006315,2025-09-18,US,Apple Search Ads
USR_006316,2025-07-24,CA,Organic App Store Search
USR_006317,2025-07-04,CA,Organic App Store Search
USR_006318,2025-06-24,DE,Apple Search Ads
USR_006319,2025-03-10,US,Organic App Store Search
USR_006320,2025-04-14,CA,Organic App Store Search
USR_006321,2025-09-03,US,Organic App Store Search
USR_006322,2025-06-10,CA,Social Media Campaign
USR_006323,2025-07-19,JP,Organic App Store Search
USR_006324,2025-08-04,US,Social Media Campaign
USR_006325,2025-07-31,US,Apple Search Ads
USR_006326,2025-01-16,UK,Apple Search Ads
USR_006327,2025-07-24,AU,Organic App Store Search
USR_006328,2025-02-08,US,Apple Search Ads
USR_006329,2025-03-30,CA,Organic App Store Search
USR_006330,2025-09-13,FR,Organic App Store Search
USR_006331,2025-09-11,AU,Apple Search Ads
USR_006332,2025-08-04,AU,Web Referral
USR_006333,2025-06-21,US,Organic App Store Search
USR_006334,2025-05-17,FR,Apple Search Ads
USR_006335,2025-06-27,US,Web Referral
USR_006336,2025-03-18,US,Social Media Campaign
USR_006337,2025-07-07,US,Organic App Store Search
USR_006338,2025-01-15,CA,Apple Search Ads
USR_006339,2025-08-02,FR,Organic App Store Search
USR_006340,2025-07-27,US,Social Media Campaign
USR_006341,2025-06-18,DE,Organic App Store Search
USR_006342,2025-05-26,DE,Social Media Campaign
USR_006343,2025-09-20,UK,Web Referral
USR_006344,2025-01-04,DE,Web Referral
USR_006345,2025-03-31,US,Social Media Campaign
USR_006346,2025-03-01,US,Organic App Store Search
USR_006347,2025-01-16,FR,Organic App Store Search
USR_006348,2025-08-15,UK,Apple Search Ads
USR_006349,2025-01-29,US,Apple Search Ads
USR_006350,2025-05-31,CA,Organic App Store Search
USR_006351,2025-09-02,FR,Organic App Store Search
USR_006352,2025-09-27,CA,Web Referral
USR_006353,2025-03-20,US,Social Media Campaign
USR_006354,2025-06-02,UK,Organic App Store Search
USR_006355,2025-02-26,DE,Organic App Store Search
USR_006356,2025-07-05,US,Apple Search Ads
USR_006357,2025-04-03,US,Social Media Campaign
USR_006358,2025-06-07,UK,Apple Search Ads
USR_006359,2025-06-30,CA,Web Referral
USR_006360,2025-03-18,US,Social Media Campaign
USR_006361,2025-05-31,US,Web Referral
USR_006362,2025-08-26,US,Apple Search Ads
USR_006363,2025-08-19,US,Social Media Campaign
USR_006364,2025-01-18,US,Social Media Campaign
USR_006365,2025-03-14,UK,Organic App Store Search
USR_006366,2025-07-08,UK,Organic App Store Search
USR_006367,2025-01-17,UK,Social Media Campaign
USR_006368,2025-01-19,US,Organic App Store Search
USR_006369,2025-08-07,US,Organic App Store Search
USR_006370,2025-04-30,US,Social Media Campaign
USR_006371,2025-04-11,US,Social Media Campaign
USR_006372,2025-02-03,US,Organic App Store Search
USR_006373,2025-03-25,US,Organic App Store Search
USR_006374,2025-07-15,JP,Organic App Store Search
USR_006375,2025-07-21,US,Organic App Store Search
USR_006376,2025-01-11,FR,Web Referral
USR_006377,2025-08-06,US,Apple Search Ads
USR_006378,2025-09-10,US,Web Referral
USR_006379,2025-08-10,DE,Organic App Store Search
USR_006380,2025-03-21,US,Organic App Store Search
USR_006381,2025-01-07,US,Social Media Campaign
USR_006382,2025-08-15,JP,Organic App Store Search
USR_006383,2025-01-16,UK,Organic App Store Search
USR_006384,2025-01-12,US,Web Referral
USR_006385,2025-08-29,US,Social Media Campaign
USR_006386,2025-01-21,FR,Apple Search Ads
USR_006387,2025-06-27,FR,Apple Search Ads
USR_006388,2025-08-16,UK,Organic App Store Search
USR_006389,2025-05-14,US,Web Referral
USR_006390,2025-06-02,DE,Social Media Campaign
USR_006391,2025-03-07,US,Organic App Store Search
USR_006392,2025-05-17,US,Organic App Store Search
USR_006393,2025-04-02,CA,Social Media Campaign
USR_006394,2025-09-16,US,Organic App Store Search
USR_006395,2025-04-13,CA,Web Referral
USR_006396,2025-02-24,FR,Web Referral
USR_006397,2025-09-14,DE,Social Media Campaign
USR_006398,2025-04-11,US,Apple Search Ads
USR_006399,2025-07-17,US,Organic App Store Search
USR_006400,2025-08-14,US,Organic App Store Search
USR_006401,2025-08-25,US,Apple Search Ads
USR_006402,2025-01-26,UK,Organic App Store Search
USR_006403,2025-05-01,US,Apple Search Ads
USR_006404,2025-07-01,US,Organic App Store Search
USR_006405,2025-07-18,US,Organic App Store Search
USR_006406,2025-09-12,US,Organic App Store Search
USR_006407,2025-05-02,UK,Social Media Campaign
USR_006408,2025-01-31,UK,Organic App Store Search
USR_006409,2025-04-16,UK,Organic App Store Search
USR_006410,2025-08-12,AU,Organic App Store Search
USR_006411,2025-08-20,AU,Organic App Store Search
USR_006412,2025-09-13,US,Social Media Campaign
USR_006413,2025-01-24,US,Apple Search Ads
USR_006414,2025-04-19,UK,Organic App Store Search
USR_006415,2025-07-10,US,Organic App Store Search
USR_006416,2025-01-25,US,Web Referral
USR_006417,2025-07-06,JP,Apple Search Ads
USR_006418,2025-04-26,US,Organic App Store Search
USR_006419,2025-02-06,CA,Organic App Store Search
USR_006420,2025-05-17,UK,Organic App Store Search
USR_006421,2025-08-15,US,Organic App Store Search
USR_006422,2025-07-01,US,Social Media Campaign
USR_006423,2025-03-27,CA,Organic App Store Search
USR_006424,2025-02-22,US,Social Media Campaign
USR_006425,2025-08-23,US,Organic App Store Search
USR_006426,2025-09-24,JP,Organic App Store Search
USR_006427,2025-04-10,UK,Social Media Campaign
USR_006428,2025-03-28,US,Organic App Store Search
USR_006429,2025-01-15,US,Apple Search Ads
USR_006430,2025-04-11,UK,Social Media Campaign
USR_006431,2025-06-14,US,Web Referral
USR_006432,2025-01-29,US,Organic App Store Search
USR_006433,2025-04-24,US,Organic App Store Search
USR_006434,2025-04-17,US,Apple Search Ads
USR_006435,2025-05-10,CA,Organic App Store Search
USR_006436,2025-03-25,CA,Organic App Store Search
USR_006437,2025-09-01,US,Organic App Store Search
USR_006438,2025-08-02,US,Apple Search Ads
USR_006439,2025-06-15,US,Organic App Store Search
USR_006440,2025-02-28,UK,Social Media Campaign
USR_006441,2025-03-31,US,Social Media Campaign
USR_006442,2025-07-13,US,Organic App Store Search
USR_006443,2025-05-03,JP,Social Media Campaign
USR_006444,2025-05-16,US,Organic App Store Search
USR_006445,2025-05-19,JP,Organic App Store Search
USR_006446,2025-08-17,US,Organic App Store Search
USR_006447,2025-02-19,US,Social Media Campaign
USR_006448,2025-04-28,UK,Organic App Store Search
USR_006449,2025-07-21,US,Organic App Store Search
USR_006450,2025-07-10,US,Web Referral
USR_006451,2025-06-30,US,Organic App Store Search
USR_006452,2025-03-19,JP,Web Referral
USR_006453,2025-03-16,US,Organic App Store Search
USR_006454,2025-01-21,UK,Social Media Campaign
USR_006455,2025-06-20,AU,Apple Search Ads
USR_006456,2025-01-15,AU,Social Media Campaign
USR_006457,2025-07-30,CA,Web Referral
USR_006458,2025-02-17,US,Social Media Campaign
USR_006459,2025-03-27,US,Organic App Store Search
USR_006460,2025-05-29,US,Social Media Campaign
USR_006461,2025-07-07,US,Apple Search Ads
USR_006462,2025-05-31,US,Organic App Store Search
USR_006463,2025-05-21,US,Web Referral
USR_006464,2025-03-10,FR,Organic App Store Search
USR_006465,2025-09-17,FR,Organic App Store Search
USR_006466,2025-01-09,US,Organic App Store Search
USR_006467,2025-05-01,US,Apple Search Ads
USR_006468,2025-04-11,US,Apple Search Ads
USR_006469,2025-05-29,US,Apple Search Ads
USR_006470,2025-05-26,US,Organic App Store Search
USR_006471,2025-08-31,FR,Apple Search Ads
USR_006472,2025-08-29,US,Web Referral
USR_006473,2025-02-12,US,Organic App Store Search
USR_006474,2025-04-05,US,Apple Search Ads
USR_006475,2025-08-14,JP,Organic App Store Search
USR_006476,2025-01-06,FR,Organic App Store Search
USR_006477,2025-08-02,AU,Apple Search Ads
USR_006478,2025-07-25,US,Organic App Store Search
USR_006479,2025-03-08,US,Apple Search Ads
USR_006480,2025-04-10,US,Apple Search Ads
USR_006481,2025-01-12,US,Organic App Store Search
USR_006482,2025-08-25,DE,Organic App Store Search
USR_006483,2025-09-15,US,Web Referral
USR_006484,2025-05-15,US,Organic App Store Search
USR_006485,2025-08-10,UK,Apple Search Ads
USR_006486,2025-06-05,US,Web Referral
USR_006487,2025-05-22,UK,Web Referral
USR_006488,2025-06-07,US,Apple Search Ads
USR_006489,2025-09-19,US,Organic App Store Search
USR_006490,2025-08-17,US,Organic App Store Search
USR_006491,2025-06-17,FR,Organic App Store Search
USR_006492,2025-02-16,US,Apple Search Ads
USR_006493,2025-07-22,US,Organic App Store Search
USR_006494,2025-08-02,US,Social Media Campaign
USR_006495,2025-09-03,CA,Apple Search Ads
USR_006496,2025-01-24,DE,Organic App Store Search
USR_006497,2025-02-13,US,Organic App Store Search
USR_006498,2025-06-05,US,Apple Search Ads
USR_006499,2025-07-18,JP,Organic App Store Search
USR_006500,2025-06-11,AU,Social Media Campaign
USR_006501,2025-08-22,UK,Web Referral
USR_006502,2025-06-12,US,Web Referral
USR_006503,2025-04-26,US,Apple Search Ads
USR_006504,2025-04-03,AU,Social Media Campaign
USR_006505,2025-02-11,UK,Apple Search Ads
USR_006506,2025-07-29,UK,Organic App Store Search
USR_006507,2025-07-25,US,Apple Search Ads
USR_006508,2025-08-08,UK,Organic App Store Search
USR_006509,2025-05-16,DE,Organic App Store Search
USR_006510,2025-04-16,FR,Social Media Campaign
USR_006511,2025-04-28,US,Web Referral
USR_006512,2025-08-25,CA,Apple Search Ads
USR_006513,2025-04-10,UK,Organic App Store Search
USR_006514,2025-09-18,FR,Apple Search Ads
USR_006515,2025-04-13,DE,Organic App Store Search
USR_006516,2025-03-04,JP,Organic App Store Search
USR_006517,2025-06-24,JP,Web Referral
USR_006518,2025-08-14,US,Organic App Store Search
USR_006519,2025-01-07,AU,Organic App Store Search
USR_006520,2025-05-07,UK,Social Media Campaign
USR_006521,2025-04-02,US,Organic App Store Search
USR_006522,2025-07-09,US,Apple Search Ads
USR_006523,2025-02-22,US,Apple Search Ads
USR_006524,2025-08-30,DE,Apple Search Ads
